,Date,Open,High,Low,Close,Adj_Close,Volume,SlowD,SlowK,WILLR,MACD,MACD_Signal,MACD_Hist,RSI,ADX,CCI,Chaikin A/D,OBV,Axis Bank,isPartial,SMA3_GoogleTrends,EMA3_GoogleTrends,SMA5_GoogleTrends,EMA5_GoogleTrends
1208,2012-01-31,207.0,217.6,206.19,215.01,170.2404,11015795,80.5316,74.5801,-8.2014,9.5727,5.2024,4.3703,57.6114,21.7738,93.8067,70461375.0855,765176100.0000,100.0,False,65.33333333333333,53.304574490326644,61.0,57.04585958953831
1209,2012-02-01,214.9,218.46,210.66,217.62,172.307,11137960,74.8853,74.4211,-2.5894,10.2182,6.2056,4.0126,60.6447,21.6294,97.1630,79200356.5068,776314060.0000,78.0,False,82.66666666666666,80.70646635736172,64.4,57.861645515589
1210,2012-02-02,218.8,221.74,212.71,215.18,170.3751,14033335,77.0066,82.0186,-19.8248,10.9185,7.1482,3.7704,62.1311,21.7852,92.4158,72844130.8446,762280725.0000,63.0,False,80.33333333333333,86.34771275483668,67.4,62.37336434865207
1211,2012-02-03,215.34,221.87,212.24,219.87,174.0885,10598495,79.6632,82.5500,-6.4977,11.0668,7.9319,3.1349,59.9009,21.8555,96.2628,79040338.8225,772879220.0000,66.0,False,69.0,71.15617703551236,75.4,77.26635326416928
1212,2012-02-06,222.8,223.68,219.59,222.01,175.7829,14412175,81.9342,81.2339,-6.2151,11.6520,8.6759,2.9761,63.0760,22.1027,125.9005,81683163.6613,787291395.0000,71.0,False,51.33333333333333,49.68689065721411,56.60000000000001,58.00689812564365
1213,2012-02-07,224.98,224.98,219.8,222.72,176.3451,8583245,83.9064,87.9353,-8.0227,12.1516,9.3710,2.7805,64.0015,22.4657,120.0059,82776788.1990,795874640.0000,67.0,False,55.33333333333333,48.47604829170349,57.400000000000006,57.04493318022088
1214,2012-02-08,223.6,228.23,220.53,225.44,178.4987,14835090,84.9699,85.7404,-11.2636,12.2944,9.9557,2.3387,62.8927,23.1569,129.0286,86861273.4677,810709730.0000,71.0,False,69.66666666666666,69.771216457126,58.400000000000006,55.07172021402357
1215,2012-02-09,222.94,228.36,221.25,226.9,179.6547,11535310,86.5266,85.9041,-5.8635,12.2136,10.4073,1.8063,62.3190,23.7944,110.0870,93659134.5286,822245040.0000,70.0,False,69.33333333333333,68.78775471255153,61.400000000000006,56.802851433967646
1216,2012-02-10,225.2,228.78,220.38,223.61,177.0498,8307250,81.3524,72.4126,-20.4186,12.1913,10.7641,1.4272,63.5829,24.1618,73.6460,91740552.0136,813937790.0000,57.0,False,66.0,68.08427198911964,67.2,68.29106430308622
1217,2012-02-13,224.0,225.55,221.7,223.27,176.7806,7383195,72.0309,57.7759,-24.3913,11.9392,10.9991,0.9401,62.3491,24.4925,52.0022,90378993.2565,806554595.0000,67.0,False,49.666666666666664,47.43869284656928,55.2,57.15183385853871
1218,2012-02-14,223.6,226.6,222.25,225.93,178.8867,6966125,59.8913,49.4853,-15.7285,11.5738,11.1140,0.4597,61.9042,24.9582,70.6794,95199192.7982,813520720.0000,53.0,False,50.99999999999999,47.17113457894589,51.800000000000004,51.56376581276291
1219,2012-02-15,228.4,246.0,228.02,244.2,193.3525,17640965,57.7190,65.8957,-5.3318,11.5384,11.1989,0.3395,65.2139,27.6619,279.1579,109308033.5504,831161685.0000,69.0,False,63.0,63.07190504639272,54.2,51.38834581753763
1220,2012-02-16,241.03,247.0,239.0,244.86,193.8751,12640000,66.3499,83.6688,-6.1565,12.3868,11.4365,0.9503,72.2600,30.1822,190.5637,115185636.7104,843801685.0000,61.0,False,61.0,59.405723957302754,56.60000000000001,53.43530541857506
1221,2012-02-17,249.6,259.0,248.0,255.64,202.4104,14647050,80.5134,91.9757,-8.5258,13.5939,11.8680,1.7260,75.9350,33.3682,172.5814,120884668.0473,858448735.0000,57.0,False,62.33333333333333,64.30654823554184,61.4,61.97666892526087
1222,2012-02-21,253.8,261.69,253.63,257.52,203.899,10165915,88.8126,90.7933,-9.9547,14.7198,12.4384,2.2815,77.5542,36.4111,133.8372,120531473.0013,868614650.0000,58.0,False,46.0,41.3609819646937,48.4,48.5974666233006
1223,2012-02-22,257.26,258.68,240.8,243.21,192.5686,15713830,85.9822,75.1778,-44.7349,15.7102,13.0927,2.6175,78.8565,35.9254,61.5337,109053707.2446,852900820.0000,63.0,False,57.0,54.879775487684,49.6,46.895237922259334
1224,2012-02-23,242.0,249.0,239.2,243.54,192.8299,15500985,72.4959,51.5167,-43.9361,15.0898,13.4921,1.5977,61.3999,35.1389,32.7304,107282149.2450,868401805.0000,76.0,False,65.66666666666666,62.889806446657744,55.400000000000006,50.17295381826676
1225,2012-02-24,243.56,249.31,235.23,236.69,187.4062,15228050,50.0805,23.5470,-60.5180,14.5562,13.7050,0.8512,62.3467,33.5575,3.2651,95212201.6897,853173755.0000,59.0,False,66.0,66.24825162143709,61.2,59.21005642111333
1226,2012-02-27,237.0,237.57,221.0,222.9,176.4876,15257535,28.3763,10.0653,-95.3306,13.4489,13.6537,-0.2048,55.9362,30.8183,-94.8894,83453666.4131,837916220.0000,65.0,False,49.66666666666666,47.879721676891734,56.8,59.601237120841155
1227,2012-02-28,225.9,237.6,224.03,234.11,185.3634,15690705,16.2019,14.9934,-67.7808,11.5427,13.2315,-1.6888,46.8748,28.3478,-73.4796,91073537.1234,853606925.0000,55.0,False,51.33333333333333,47.43587064501625,52.6,52.548506462145056
1228,2012-02-29,238.0,241.91,232.05,235.55,186.5036,12705420,18.4482,30.2859,-64.2418,10.8829,12.7618,-1.8789,55.5887,25.6863,-53.3830,87388191.2593,866312345.0000,84.0,False,68.0,65.46819188410612,57.599999999999994,53.567386415582696
1229,2012-03-01,235.0,235.0,226.48,230.58,182.5685,7889280,28.4295,40.0093,-76.4561,10.0026,12.2100,-2.2073,53.1855,23.9208,-88.6582,87091887.8202,858423065.0000,93.0,False,77.33333333333333,70.98898216841866,66.2,59.48479595006525
1230,2012-03-02,232.99,241.78,228.89,233.33,184.7458,15092035,39.4542,48.0673,-69.6977,9.0386,11.5757,-2.5371,51.5271,21.9668,-46.6241,82396855.2525,873515100.0000,69.0,False,82.0,83.96990712307877,73.2,70.71490107028383
1231,2012-03-05,233.0,233.8,228.55,230.0,182.1092,6837555,43.4502,51.3479,-11.0871,-6.9344,4.3567,-11.2911,52.5160,25.6370,28.9190,79336227.5810,880352655.0000,99.0,False,63.33333333333333,56.96295298261151,70.4,72.31367941230283
1232,2012-03-06,229.78,240.0,221.15,229.5,181.7133,19573025,48.5387,63.3326,-7.9459,-4.3926,2.6068,-6.9994,52.1391,23.5103,31.0056,77103767.4793,860779630.0000,65.0,False,67.33333333333333,61.769689555926284,64.8,63.24481832260654
1233,2012-03-07,228.0,233.99,226.15,232.97,184.4608,11241830,70.0439,95.4513,-6.5541,-2.4931,1.5868,-4.0799,51.9102,21.5964,34.5524,85420420.0612,872021460.0000,68.0,False,77.33333333333333,82.77930446556978,64.6,61.496149724819794
1234,2012-03-09,237.8,243.8,237.0,242.68,192.149,11864430,85.2410,96.9393,-0.4594,-0.1947,1.2305,-1.4252,53.1677,20.1265,50.5345,93376534.0666,883885890.0000,75.0,False,65.0,64.38913189108496,71.8,75.34159677139317
1235,2012-03-12,250.0,251.53,242.63,245.0,193.9859,9704070,94.6193,91.4675,-2.5961,2.5815,1.5007,1.0808,54.8024,19.0141,55.2855,88840691.6810,893589960.0000,71.0,False,53.0,51.2228700858066,57.2,57.50188461391702
1236,2012-03-13,248.0,249.7,247.27,248.12,196.4563,9112190,92.4491,88.9406,-1.3557,4.5676,2.1141,2.4535,54.4561,18.0130,55.3776,86103235.6743,902702150.0000,60.0,False,54.666666666666664,49.70418418440082,58.800000000000004,59.97696547396392
1237,2012-03-14,253.0,256.74,251.65,254.81,201.7533,13528020,89.1329,86.9906,-0.7517,6.4705,2.9854,3.4851,55.2416,17.3375,61.5077,89372320.1562,916230170.0000,61.0,False,64.0,65.75760802483805,56.00000000000001,54.11333170027251
1238,2012-03-15,255.0,255.2,246.72,248.48,196.7413,9495920,85.3795,80.2074,-3.2173,8.0471,3.9977,4.0494,55.5821,16.5191,51.4019,83818093.4590,906734250.0000,57.0,False,59.33333333333333,59.74822471604095,56.4,54.08959681448141
1239,2012-03-16,246.9,255.9,240.69,243.24,192.5924,14114215,74.3699,55.9116,-5.2582,8.5446,4.9071,3.6375,53.7424,15.5088,43.9036,74436463.5376,892620035.0000,55.0,False,57.66666666666666,58.65327411777092,60.800000000000004,62.58869426002191
1240,2012-03-19,245.59,247.6,237.71,239.79,189.8608,9065365,54.8146,28.3247,-47.6257,8.7324,5.6722,3.0603,53.4247,14.4550,-3.5588,69184209.5975,883554670.0000,60.0,False,47.666666666666664,47.83661420706694,51.0,52.27790270626055
1241,2012-03-20,240.0,244.25,236.02,237.27,187.8655,10887380,31.7288,10.9503,-54.7063,8.3341,6.2046,2.1296,51.9679,13.4174,-39.8154,61604054.7772,872667290.0000,62.0,False,49.666666666666664,43.65879454161511,52.0,51.50696067352318
1242,2012-03-21,237.0,248.59,236.63,245.75,194.5797,11350050,20.4146,21.9688,-35.9267,7.6878,6.5012,1.1866,51.1364,12.7104,-8.2181,67563783.5638,884017340.0000,59.0,False,60.33333333333333,60.428068048211145,52.8,50.97105161831956
1243,2012-03-22,247.05,248.66,233.82,235.3,186.3057,10643525,17.8263,20.5598,-93.5428,7.8955,6.7801,1.1155,53.8829,11.8963,-94.8619,59043220.5059,873373815.0000,52.0,False,57.66666666666666,59.21517511058603,51.99999999999999,49.086499563706006
1244,2012-03-23,237.76,240.5,230.44,235.87,186.757,13980440,23.6705,28.4830,-79.3536,7.2272,6.8695,0.3577,50.9420,10.9350,-127.9897,60154968.6628,887354255.0000,46.0,False,52.33333333333333,54.42742039803449,55.800000000000004,57.52659055673795
1245,2012-03-26,234.98,234.98,224.0,225.03,178.1741,11354425,20.8678,13.5607,-96.8540,6.3995,6.7755,-0.3760,50.0340,10.0656,-164.7986,50930789.6839,875999830.0000,80.0,False,54.66666666666666,50.674577525279446,52.400000000000006,50.73267974661363
1246,2012-03-27,230.8,232.2,223.41,228.3,180.7632,14738350,19.9418,17.7818,-85.3285,5.3446,6.4893,-1.1447,48.5871,9.3270,-127.1664,52590750.0720,890738180.0000,70.0,False,61.33333333333333,54.83866477918144,56.0,52.425641611094065
1247,2012-03-28,226.0,227.57,221.65,223.12,176.6618,9845400,13.6681,9.6619,-95.7080,4.0743,6.0063,-1.9320,46.8582,8.8048,-129.3955,47634781.1748,880892780.0000,62.0,False,70.66666666666666,73.57421412474974,59.199999999999996,56.075498727193654
1248,2012-03-29,219.63,227.52,219.04,224.41,177.6832,13693150,14.6848,16.6107,-85.4313,2.5245,5.3099,-2.7855,44.5222,8.5607,-104.3445,51284147.8589,894585930.0000,60.0,False,64.0,65.67919568199353,61.199999999999996,58.94160202228475
1249,2012-03-30,226.5,230.4,226.0,229.24,181.5075,12982690,19.2526,31.4853,-65.5638,1.8295,4.6138,-2.7844,47.6496,8.0424,-45.9180,57421475.0742,907568620.0000,69.0,False,63.666666666666664,62.68987429114394,68.2,70.01742626082321
1250,2012-04-02,225.2,232.3,225.2,230.96,182.8693,8658330,35.9106,59.6359,-59.7569,1.1604,3.9232,-2.7627,47.0915,7.3675,-27.4273,62811602.8877,916226950.0000,81.0,False,61.0,59.180410266158454,62.400000000000006,62.09845645427239
1251,2012-04-03,232.2,237.0,231.8,235.16,186.1948,9639870,57.4448,81.2132,-45.5773,1.1814,3.3748,-2.1934,50.5566,7.0332,38.7146,65629421.9363,925866820.0000,76.0,False,65.0,58.28972456847764,65.60000000000001,64.51928300312069
1252,2012-04-04,232.2,234.76,231.07,233.33,184.7458,7480375,75.7514,86.4051,-51.7556,1.1844,2.9367,-1.7523,50.5566,6.6389,41.9027,67312009.0370,918386445.0000,71.0,False,76.0,77.60078333914902,66.0,63.47474693852501
1253,2012-04-09,231.51,231.6,228.24,229.19,181.4679,5116705,78.4432,67.7115,-52.7027,1.1182,2.5730,-1.4548,50.1568,6.0499,4.4249,65088668.8901,913269740.0000,81.0,False,59.0,57.73580396252177,56.0,54.888246700314184
1254,2012-04-10,230.9,231.9,227.96,230.71,182.6714,5640610,69.1582,53.3581,-35.0222,1.0049,2.2594,-1.2545,49.7703,5.4758,33.7774,67322032.8398,918910350.0000,74.0,False,61.666666666666664,53.86523399358071,59.2,55.82924125276398
1255,2012-04-11,227.6,233.92,226.81,231.48,183.2811,8573780,54.3941,42.1126,-30.7350,0.6415,1.9358,-1.2943,47.5667,5.2147,40.6039,70011132.0107,927484130.0000,63.0,False,72.66666666666666,75.49580178190526,62.800000000000004,60.95793403951765
1256,2012-04-12,232.68,240.52,232.68,239.3,189.4728,9649565,52.2264,61.2085,-5.6797,0.7547,1.6996,-0.9449,51.2579,5.9804,159.6056,76657517.8188,937133695.0000,62.0,False,66.33333333333333,68.38496057838634,62.0,59.06965625911895
1257,2012-04-13,241.2,243.39,231.22,232.43,184.0333,11418680,53.4211,56.9423,-45.0103,1.5144,1.6625,-0.1482,56.9107,7.0828,93.1175,67509423.4755,925715015.0000,51.0,False,58.666666666666664,60.45691943557133,66.2,69.72124268986417
1258,2012-04-16,231.96,240.0,231.62,239.37,189.5282,6362420,61.6893,66.9172,-22.1001,1.3553,1.6011,-0.2458,49.9327,8.0748,99.0350,72915195.7379,932077435.0000,68.0,False,47.33333333333333,44.76888047337283,51.0,52.0822963217572
1259,2012-04-17,241.8,245.0,232.29,242.33,191.8719,15690000,62.9500,64.9906,-13.4848,2.0001,1.6809,0.3192,56.2763,9.7358,128.6157,82013182.2764,947767435.0000,55.0,False,50.0,44.81209556478217,49.6,48.467061335698894
1260,2012-04-18,244.0,245.3,237.82,239.26,189.4411,7589085,68.2112,72.7259,-32.6663,2.6580,1.8763,0.7817,57.6105,11.2769,120.4509,77346075.1307,940178350.0000,58.0,False,60.33333333333333,62.14321625340104,51.00000000000001,48.54599744238613
1261,2012-04-19,239.46,241.88,236.76,239.11,189.3223,5992735,67.9567,66.1536,-33.4776,2.7811,2.0573,0.7238,53.8432,12.3696,72.3893,76854486.8888,934185615.0000,56.0,False,56.33333333333333,56.10791138038134,52.800000000000004,50.011556523920696
1262,2012-04-20,237.99,240.97,232.63,235.43,186.4086,6775160,61.9587,46.9967,-53.3802,2.7285,2.1915,0.5370,52.6056,12.2244,12.8903,74628577.6793,927410455.0000,50.0,False,54.666666666666664,55.895018442756225,57.400000000000006,59.17059010054314
1263,2012-04-23,235.6,237.68,225.4,226.89,179.6468,7525865,47.8696,30.4584,-92.5125,2.4655,2.2463,0.2192,50.5083,11.5995,-117.1705,68929028.2155,919884590.0000,60.0,False,42.33333333333333,39.732927950176474,46.6,47.7520481089794
1264,2012-04-24,228.38,228.41,217.8,222.78,176.3926,12742675,31.7570,17.8158,-81.8909,1.6555,2.1281,-0.4727,44.5471,12.4572,-187.8783,68148363.4980,907141915.0000,50.0,False,45.666666666666664,41.42290986290494,45.4,44.7251157938034
1265,2012-04-25,222.8,225.0,216.25,218.95,173.3601,14089155,20.1060,12.0437,-90.7057,0.5568,1.8139,-1.2571,40.4477,13.4932,-160.7105,62754220.2083,893052760.0000,48.0,False,52.666666666666664,54.69215646410484,45.0,42.998813161656
1266,2012-04-26,219.2,219.79,215.23,217.33,172.0774,10928690,14.0423,12.2674,-93.0163,-0.5975,1.3316,-1.9291,37.9446,14.6079,-129.6214,61891464.2745,882124070.0000,54.0,False,50.666666666666664,50.13090312146639,47.8,45.447262451983725
1267,2012-04-27,217.94,223.19,217.8,220.8,174.8249,12637520,12.9374,14.5013,-81.4765,-1.5956,0.7462,-2.3417,37.0529,14.6084,-79.8393,63321687.1442,894761590.0000,51.0,False,51.0,50.40214648398853,52.60000000000001,53.42397122669029
1268,2012-04-30,224.07,225.94,219.65,221.39,175.292,8864860,17.7792,26.5689,-79.5145,-1.8703,0.2229,-2.0932,44.1481,13.8360,-53.4697,59361399.8329,903626450.0000,72.0,False,49.33333333333333,45.92928263237606,50.6,50.30961736767205
1269,2012-05-02,221.44,225.53,219.0,220.65,174.7061,9652495,27.2628,40.7184,-81.9754,-2.2741,-0.2765,-1.9976,41.8968,13.3029,-47.9100,54586871.5325,893973955.0000,72.0,False,65.0,65.54888639991154,54.2,50.72339702163601
1270,2012-05-03,218.8,218.8,210.8,211.66,167.588,11584715,33.8763,34.3416,-97.2329,-2.7751,-0.7762,-1.9989,39.6422,14.6171,-110.6170,45492873.1537,882389240.0000,67.0,False,63.33333333333333,60.43229317170203,58.4,54.460027027667365
1271,2012-05-04,209.8,210.04,199.74,201.95,159.8998,18512390,32.2113,21.5741,-94.6398,-3.8540,-1.3918,-2.4622,32.9298,17.4704,-196.8060,34924615.4771,863876850.0000,64.0,False,67.66666666666666,68.97343078560073,65.2,65.28502100394184
1272,2012-05-07,198.0,205.94,193.75,204.51,161.9268,15244255,23.9210,15.8473,-75.5065,-5.5966,-2.2328,-3.3639,26.4142,20.7219,-160.8520,46592268.7079,879121105.0000,70.0,False,53.666666666666664,52.954556546422026,58.400000000000006,60.02956602852737
1273,2012-05-08,205.1,205.98,194.4,196.69,155.7351,12006490,18.1530,17.0376,-91.5176,-6.3318,-3.0526,-3.2792,35.0110,23.6350,-130.0720,39334475.3233,867114615.0000,69.0,False,56.666666666666664,50.06094102560365,58.8,58.27788706278829
1274,2012-05-09,194.06,196.38,191.0,192.23,152.2037,12258880,16.1952,15.7007,-96.4797,-7.7163,-3.9853,-3.7310,29.1311,26.6461,-126.3939,32680933.3721,854855735.0000,68.0,False,69.0,69.3201566678298,59.6,57.10886444646804
1275,2012-05-10,192.55,198.94,192.55,196.25,155.3867,12281805,15.4960,13.7497,-84.9742,-8.8336,-4.9550,-3.8786,28.4061,28.4183,-84.7433,34622179.6291,867137540.0000,74.0,False,70.33333333333333,69.62442273041074,62.400000000000006,57.88441859869507
1276,2012-05-11,194.63,201.8,193.41,200.04,158.3875,12398320,20.0774,30.7817,-74.1271,-9.4423,-5.8524,-3.5899,31.0332,28.9971,-57.0652,41818790.5030,879535860.0000,78.0,False,73.33333333333333,71.70641254656947,71.80000000000001,70.88066080991322
1277,2012-05-14,200.8,202.72,195.0,199.53,157.9837,9917940,30.9397,48.2877,-75.5867,-9.3195,-6.5458,-2.7736,38.4742,29.1887,-44.7150,43540294.1460,869617920.0000,80.0,False,57.66666666666666,54.635047528768865,65.0,66.84697546416349
1278,2012-05-15,197.6,201.29,196.6,198.72,157.3424,8632690,46.7076,61.0533,-77.6426,-9.3723,-7.1111,-2.2611,36.2221,29.3611,-38.3648,42712000.8902,860985230.0000,73.0,False,63.33333333333333,56.917077122025944,64.80000000000001,64.70128396604348
1279,2012-05-16,194.02,196.39,192.02,194.28,153.8269,9992800,52.4397,47.9781,-88.2014,-9.5924,-7.6074,-1.9850,33.7652,30.4217,-93.8079,43054992.1376,850992430.0000,61.0,False,71.33333333333333,74.3094780586794,61.400000000000006,58.98524829931311
1280,2012-05-17,195.88,197.58,188.88,190.26,150.6439,10432440,47.1175,32.3209,-93.4783,-9.5072,-7.9873,-1.5199,36.2610,31.9212,-120.3224,35932130.9514,840559990.0000,66.0,False,66.66666666666666,68.00938330879708,63.400000000000006,60.97364192895596
1281,2012-05-18,186.79,191.08,184.4,189.88,150.343,15232940,33.5447,20.3351,-74.6061,-10.0572,-8.4013,-1.6559,30.1019,33.9574,-155.3023,45692178.6132,825327050.0000,66.0,False,64.33333333333333,63.467598044721726,69.2,71.09023655614119
1282,2012-05-21,190.2,193.76,190.03,192.65,152.5363,11548055,27.4108,29.5764,-61.7702,-10.1015,-8.7414,-1.3602,34.7234,34.6149,-64.6904,50367114.9299,836875105.0000,74.0,False,53.33333333333333,50.968164978709986,58.400000000000006,59.67685458475209
1283,2012-05-22,195.8,196.6,191.73,193.11,152.9005,9519610,32.7308,48.2811,-52.4563,-9.5744,-8.9080,-0.6664,41.7508,34.0362,-19.9890,46242610.6476,846394715.0000,69.0,False,58.33333333333333,51.79620495953329,59.0,58.22307274466334
1284,2012-05-23,192.0,193.92,190.3,192.69,152.568,6635220,45.7112,59.2763,-54.7489,-9.3554,-8.9975,-0.3580,38.6163,33.8322,-53.0593,48368822.1771,839759495.0000,57.0,False,66.66666666666666,69.2965172765681,57.199999999999996,54.98777122665343
1285,2012-05-24,194.1,199.96,192.55,199.56,158.0075,10528230,61.0094,75.4709,-17.2489,-8.9097,-8.9799,0.0702,41.3214,31.3673,59.3828,57760376.2039,850287725.0000,57.0,False,61.0,63.07776469266784,57.8,55.61047553215005
1286,2012-05-25,199.6,202.4,198.48,200.08,158.4192,9048690,71.7571,80.5242,-14.4105,-8.0202,-8.7880,0.7677,47.9909,28.3628,112.5715,56098403.3869,859336415.0000,59.0,False,57.666666666666664,57.372647446451694,63.2,65.39582022465268
1287,2012-05-28,200.8,206.4,200.8,205.88,163.0115,8687640,82.6033,91.8148,-2.3636,-7.1362,-8.4576,1.3214,49.3856,26.5689,154.8344,63172656.0669,868024055.0000,67.0,False,47.33333333333333,44.88975263586548,51.6,52.496142649225305
1288,2012-05-29,206.6,207.6,203.88,204.8,162.1564,6617815,86.5386,87.2768,-12.0690,-5.8996,-7.9460,2.0464,55.7570,25.2878,134.4874,59828160.9205,861406240.0000,68.0,False,54.33333333333333,47.433588472055334,53.800000000000004,52.47149064973484
1289,2012-05-30,203.36,203.36,199.26,200.16,158.4825,4990380,85.3805,77.0500,-32.0690,-5.1220,-7.3812,2.2592,51.7163,22.9452,56.5340,57028698.1598,856415860.0000,67.0,False,67.33333333333333,67.3071958857185,55.4,51.52963385118722
1290,2012-05-31,197.12,198.16,192.81,194.19,153.7556,12291025,70.7434,47.9035,-57.8017,-4.9522,-6.8954,1.9432,44.7728,22.5602,-28.0661,51078474.8950,844124835.0000,74.0,False,69.66666666666666,68.81074645363658,60.8,55.89553453450154
1291,2012-06-01,193.96,197.0,191.4,192.91,152.7422,7956805,49.3419,23.0722,-83.6084,-5.0148,-6.5193,1.5045,41.6280,22.5446,-60.4156,47412684.9825,836168030.0000,89.0,False,76.66666666666666,73.24949311099813,73.0,70.77566950322642
1292,2012-06-04,191.1,199.08,188.82,197.6,156.4556,7844875,30.9256,21.8012,-53.2481,-5.2348,-6.2624,1.0276,38.8816,23.1264,-45.5486,52994326.2050,844012905.0000,92.0,False,66.66666666666666,65.06599158932532,72.60000000000001,73.81683266513403
1293,2012-06-05,199.08,202.38,196.81,197.93,156.7169,9648500,28.1497,39.5759,-51.4910,-4.7109,-5.9521,1.2412,49.2598,22.3871,12.2205,47225990.7210,853661405.0000,77.0,False,67.66666666666666,59.82928147038435,73.20000000000002,74.10696065777934
1294,2012-06-06,199.8,205.6,199.6,204.07,161.5784,9709670,42.7133,66.7628,-18.7966,-4.1894,-5.5996,1.4102,50.1091,20.6062,71.9100,51983732.2576,863371075.0000,82.0,False,83.66666666666666,85.52882448196404,71.8,69.07860388659834
1295,2012-06-07,206.22,212.4,203.71,211.42,167.398,13992220,63.1552,83.1269,-4.1560,-3.2209,-5.1238,1.9029,57.2057,20.0167,143.7238,62820062.6961,877363295.0000,88.0,False,82.33333333333333,80.58554038407681,74.6,69.2775124373237
1296,2012-06-08,211.56,211.56,204.26,209.88,166.1787,9826365,80.6342,92.0130,-10.6870,-1.9994,-4.4989,2.4995,62.1778,19.4861,101.5644,68123628.3451,867536930.0000,77.0,False,82.33333333333333,82.91155669818176,83.20000000000002,84.20140372835202
1297,2012-06-11,212.02,214.4,206.21,207.37,164.1913,9668225,85.6234,81.7304,-27.4824,-0.9829,-3.7957,2.8128,62.5938,19.7492,95.1944,61194119.5314,857868705.0000,86.0,False,61.99999999999999,59.49763711085069,70.2,72.98800136655329
1298,2012-06-12,205.62,212.28,205.43,211.52,167.4772,9496080,83.4575,76.6292,-11.2588,-0.6859,-3.1738,2.4879,53.4980,19.6707,87.6708,68583055.8823,867364785.0000,66.0,False,62.666666666666664,56.949505982700344,65.80000000000001,66.21509627684185
1299,2012-06-13,212.0,212.6,208.0,208.93,165.4265,12025830,73.8316,63.1351,-21.3839,0.0636,-2.5263,2.5899,59.9451,19.6944,72.3051,61419801.1569,855338955.0000,63.0,False,71.66666666666666,75.57063665143554,63.00000000000001,61.55519937041498
1300,2012-06-14,206.39,207.5,201.15,202.61,173.7265,8652655,62.1870,46.7967,-46.0907,0.2026,-1.9805,2.1831,52.7939,18.3327,-5.0715,56746020.1512,846686300.0000,65.0,False,64.66666666666666,64.89208861961865,63.2,60.974864576630054
1301,2012-06-15,204.2,207.67,202.0,206.51,177.0705,8676880,47.7886,33.4341,-30.8444,0.1344,-1.5575,1.6920,50.1965,17.0441,1.3758,61872561.3925,855363180.0000,67.0,False,65.0,64.35968666434039,69.4,71.60393333102093
1302,2012-06-18,209.98,210.16,198.0,200.03,171.5143,11568040,34.0076,21.7920,-81.6941,0.5406,-1.1379,1.6785,56.4760,17.1554,-68.1232,54166873.6798,843795140.0000,72.0,False,53.33333333333333,51.409193809032445,58.4,59.71465839370577
1303,2012-06-19,199.0,200.98,196.57,200.31,171.7544,9605275,27.0407,25.8960,-79.0242,-0.0232,-0.9150,0.8917,44.6052,17.6705,-139.9925,60853540.4749,853400415.0000,72.0,False,59.0,52.247264748829494,59.8,59.01184210790083
1304,2012-06-20,200.52,203.0,198.86,200.15,171.6172,7306450,22.9602,21.1927,-79.9215,-0.3435,-0.8007,0.4572,46.3401,17.2326,-99.1481,58100361.7945,846093965.0000,62.0,False,68.66666666666666,70.13676276774152,58.8,56.172748615272866
1305,2012-06-21,198.21,205.78,198.05,205.09,175.8529,8771305,28.1815,37.4557,-52.2154,-0.7747,-0.7955,0.0208,44.0125,15.6912,-44.9359,65305759.9651,854865270.0000,66.0,False,66.66666666666666,67.81009880345994,61.0,57.760396990661185
1306,2012-06-22,201.2,204.4,199.51,202.86,173.9408,10058440,34.5850,45.1066,-64.7224,-0.8653,-0.8094,-0.0558,47.7844,14.3039,-49.0283,69028850.1252,844806830.0000,69.0,False,65.66666666666666,64.53304960545492,68.2,68.89880511833827
1307,2012-06-25,204.0,206.85,201.33,202.46,173.5979,10837585,45.9955,55.4243,-63.2564,-0.7030,-0.7881,0.0852,51.2049,13.7023,-12.2022,62628408.7352,833969245.0000,73.0,False,53.33333333333333,50.889752635865484,59.00000000000001,60.391990215219124
1308,2012-06-26,201.5,203.4,199.34,200.55,171.9602,7324135,48.1757,43.9963,-75.1716,-0.7672,-0.7840,0.0167,48.0803,12.3936,-69.1877,59669918.5552,826645110.0000,70.0,False,59.0,52.688293579151946,59.800000000000004,59.25537579431342
1309,2012-06-27,201.84,203.18,199.62,200.19,171.6515,7444060,45.3650,36.6743,-73.3628,-0.7817,-0.7835,0.0018,48.5547,11.2157,-60.2635,54609661.1912,819201050.0000,68.0,False,70.33333333333333,71.14679372671527,59.6,56.373604120076436
1310,2012-06-28,196.2,198.2,193.6,195.72,167.8187,28294940,34.5266,22.9091,-87.1981,-1.2341,-0.8736,-0.3604,41.5564,12.4903,-197.7554,52395264.0990,790906110.0000,61.0,False,66.33333333333333,67.70869471953037,61.20000000000001,58.244199226031874
1311,2012-06-29,198.94,203.62,197.42,203.15,174.1895,16596540,32.3493,37.4645,-42.3310,-1.3558,-0.9701,-0.3858,45.7752,11.2787,14.0586,66475547.9148,807502650.0000,73.0,False,67.33333333333333,66.78124741609975,69.0,69.57814623977106
1312,2012-07-02,204.25,207.75,203.15,205.86,176.5132,10256415,39.5377,58.2395,-13.3569,-1.0122,-0.9785,-0.0337,53.0698,11.5061,157.4955,68303880.8238,817759065.0000,100.0,False,69.33333333333333,64.7630208270977,68.4,66.46148174638071
